Time (s),Temperature (°C),Send Data
1402.5305545330048,40.16,40
1402.8336737155914,40.16,40
1403.1327586174011,40.16,40
1403.4355828762054,40.16,40
1403.738954782486,40.05,40
1404.0380184650421,40.16,40
1404.3410196304321,40.16,40
1404.63973736763,40.16,40
1404.9431691169739,40.16,40
1405.245528459549,40.16,40
1405.545444726944,40.16,40
1405.8485763072968,40.16,40
1406.1466403007507,40.16,40
1406.4499843120575,40.05,40
1406.7497699260712,40.16,40
1407.0523161888123,40.16,40
1407.3551976680756,40.16,40
1407.6543719768524,40.05,40
1407.957444190979,40.05,40
1408.2569239139557,40.16,40
1408.5598983764648,40.05,40
1408.8632745742798,40.05,40
1409.1622006893158,40.05,40
1409.464549779892,40.16,40
1409.7639191150665,40.16,40
1410.0669519901276,40.16,40
1410.3700680732727,40.05,40
1410.6695983409882,40.05,40
1410.972694158554,40.16,40
1411.2718772888184,40.05,40
1411.5741817951202,40.05,40
1411.8740847110748,40.05,40
1412.1766910552979,40.16,40
1412.4801843166351,40.05,40
1412.779262304306,40.05,40
1413.0819339752197,40.05,40
1413.3812885284424,40.05,40
1413.6843957901,40.16,40
1413.9875864982605,40.05,40
1414.2862813472748,40.05,40
1414.5894899368286,40.05,40
1414.8880290985107,40.05,40
1415.1915152072906,40.16,40
1415.4906907081604,40.05,40
1415.7939343452454,40.05,40
1416.0971133708954,40.05,40
1416.3965225219727,40.05,40
1416.6984071731567,40.05,40
1416.9984064102173,40.05,40
1417.3014147281647,40.05,40
1417.604560136795,40.16,40
1417.903002023697,40.16,40
1418.2058758735657,40.05,40
1418.505409002304,40.05,40
1418.8085741996765,40.05,40
1419.112182378769,40.05,40
1419.4109978675842,40.05,40
1419.713300704956,40.05,40
1420.013287305832,40.05,40
1420.3162739276886,40.05,40
1420.6153492927551,40.05,40
1420.9183585643768,39.94,40
1421.221563577652,40.05,40
1421.5202040672302,40.05,40
1421.823855638504,40.16,40
1422.1224007606506,40.05,40
1422.425522327423,40.05,40
1422.7285175323486,40.05,40
1423.0281867980957,40.05,40
1423.3304965496063,40.05,40
1423.6303443908691,39.94,40
1423.9327156543732,39.94,40
1424.2321231365204,39.94,40
1424.5348527431488,40.05,40
1424.8377423286438,39.94,40
1425.1378977298737,40.05,40
1425.440689086914,40.05,40
1425.7398364543915,39.94,40
1426.0421614646912,40.05,40
1426.3452446460724,39.94,40
1426.6452889442444,40.05,40
1426.9481227397919,40.05,40
1427.24729347229,39.94,40
1427.550354719162,39.94,40
1427.8530683517456,40.05,40
1428.1517050266266,39.94,40
