Time (s),Temperature (°C),Send Data
121.58627724647522,38.37,38
121.66028213500977,38.37,38
121.72941613197327,38.37,38
121.80332207679749,38.37,38
121.87232398986816,38.37,38
121.94236254692078,38.37,38
122.0242829322815,38.37,38
122.10928535461426,38.37,38
122.17628240585327,38.47,38
122.22928667068481,38.37,38
122.3032853603363,38.37,38
122.37242650985718,38.37,38
122.4423816204071,38.37,38
122.5163266658783,38.37,38
122.58545303344727,38.47,38
122.65980005264282,38.37,38
122.72921347618103,38.37,38
122.80263257026672,38.37,38
122.87269425392151,38.37,38
122.94210505485535,38.37,38
123.01557517051697,38.37,38
123.08560061454773,38.37,38
123.15861201286316,38.37,38
123.22871589660645,38.37,38
123.30192446708679,38.37,38
123.37197685241699,38.37,38
123.44287729263306,38.37,38
123.51585507392883,38.37,38
123.58538150787354,38.27,38
123.65827965736389,38.27,38
123.72881746292114,38.27,38
123.80183148384094,38.27,38
123.87178826332092,38.27,38
123.94179558753967,38.37,38
124.01478481292725,38.37,38
124.08450365066528,38.27,38
124.15850448608398,38.27,38
124.22850322723389,38.27,38
124.30150866508484,38.27,38
124.371502161026,38.27,38
124.44550585746765,38.27,38
124.51450443267822,38.27,38
124.58454489707947,38.27,38
124.65857243537903,38.37,38
124.77150464057922,38.27,38
124.82051110267639,38.37,38
124.87253785133362,38.27,38
124.9445149898529,38.27,38
125.01453590393066,38.27,38
125.08422684669495,38.27,38
125.15823364257812,38.27,38
125.22823143005371,38.27,40
125.30137205123901,38.27,40
125.37109613418579,38.27,40
125.44502353668213,38.27,40
125.51503491401672,38.27,40
125.58400917053223,38.27,40
125.65814900398254,38.27,40
125.7275505065918,38.27,40
125.80133891105652,38.27,40
125.8703031539917,38.27,40
125.94430422782898,38.27,40
126.01430439949036,38.27,40
126.08330273628235,38.27,40
126.15734434127808,38.37,40
126.22767090797424,38.27,40
126.30269026756287,38.37,40
126.37066268920898,38.27,40
126.44472146034241,38.27,40
126.51426434516907,38.27,40
126.58321452140808,38.27,40
126.65721273422241,38.27,40
126.72721266746521,38.27,40
126.80021667480469,38.27,40
126.8702142238617,38.27,40
126.9442207813263,38.27,40
127.01721715927124,38.37,40
127.08721661567688,38.27,40
127.15721869468689,38.27,40
127.22621703147888,38.27,40
127.30021691322327,38.27,40
127.37022161483765,38.27,40
127.44373440742493,38.27,40
127.51373648643494,38.27,40
127.58677268028259,38.37,40
127.65688896179199,38.27,40
127.72673487663269,38.27,40
127.79980516433716,38.27,40
127.87684154510498,38.27,40
127.94381499290466,38.27,40
128.012836933136,38.27,40
128.08680367469788,38.27,40
128.15880417823792,38.27,40
128.22780346870422,38.27,40
128.29985880851746,38.27,40
128.3998064994812,38.27,40
128.44980835914612,38.27,40
128.51286387443542,38.27,40
128.5868308544159,38.27,40
128.65580677986145,38.27,40
128.7258439064026,38.27,40
128.79897737503052,38.27,40
128.86912488937378,38.27,40
128.9430010318756,38.27,40
129.01201152801514,38.27,40
129.0859797000885,38.27,40
129.15597987174988,38.27,40
129.22497749328613,38.27,40
129.29897904396057,38.37,40
129.36897826194763,38.37,40
129.44198179244995,38.37,40
129.5119788646698,38.37,40
129.58598494529724,38.37,40
129.65597987174988,38.37,40
129.7249801158905,38.27,40
129.79898643493652,38.37,40
129.86898684501648,38.27,40
129.94199204444885,38.27,40
130.01198720932007,38.27,40
130.09711694717407,38.27,40
130.1591169834137,38.27,40
130.22512030601501,38.37,40
130.29911756515503,38.37,40
130.3681766986847,38.37,40
130.44217681884766,38.47,40
130.5121774673462,38.37,40
130.58517932891846,38.37,40
130.65578627586365,38.37,40
130.7288990020752,38.47,40
130.79829168319702,38.37,40
130.86856865882874,38.47,40
130.9417085647583,38.37,40
131.01166462898254,38.47,40
131.08543038368225,38.58,40
131.1544315814972,38.58,40
131.22847151756287,38.58,40
131.2984426021576,38.58,40
131.38146877288818,38.58,40
131.4414689540863,38.58,40
131.51160430908203,38.58,40
131.58454132080078,38.58,40
131.65494203567505,38.58,40
131.72809028625488,38.58,40
131.79799461364746,38.68,40
131.8679554462433,38.68,40
131.94156002998352,38.68,40
132.0114188194275,38.68,40
132.0843801498413,38.68,40
132.15441131591797,38.68,40
132.2273817062378,38.68,40
132.29738807678223,38.78,40
132.36738967895508,38.78,40
132.44138097763062,38.78,40
132.51042675971985,38.78,40
132.5843861103058,38.78,40
132.65442419052124,38.78,40
132.72751927375793,38.78,40
132.79785895347595,38.89,40
132.86664414405823,38.89,40
132.9409031867981,38.89,40
133.01068019866943,38.89,40
133.08362412452698,38.89,40
133.1536238193512,38.99,40
133.22766542434692,38.99,40
133.29768180847168,38.99,40
133.37566494941711,38.99,40
133.44062638282776,39.1,40
133.51067781448364,38.99,40
133.58366203308105,38.99,40
133.65363264083862,38.99,40
133.7276816368103,38.99,40
133.79698991775513,38.99,40
133.86701107025146,39.2,40
133.93997979164124,39.1,40
134.00997948646545,39.2,40
134.08397722244263,39.1,40
134.1530020236969,39.1,40
134.22698092460632,39.2,40
134.2970314025879,39.2,40
134.36998510360718,39.2,40
134.43999671936035,39.2,40
134.50961709022522,39.2,40
134.58365941047668,39.2,40
134.6534161567688,39.2,40
134.726380109787,39.31,40
134.79649806022644,39.2,40
134.87011456489563,39.31,40
134.94016432762146,39.31,40
135.0099184513092,39.31,40
135.08342933654785,39.31,40
135.1526460647583,39.31,40
135.2266366481781,39.31,40
135.29566168785095,39.41,40
135.36971235275269,39.31,40
135.43974661827087,39.31,40
135.50874543190002,39.41,40
135.58271169662476,39.41,40
135.6529619693756,39.41,40
135.72646689414978,39.41,40
135.79619455337524,39.52,40
135.8691954612732,39.41,40
135.93916630744934,39.52,40
136.00892305374146,39.52,40
136.0848433971405,39.52,40
136.15184354782104,39.52,40
136.22592043876648,39.52,40
136.29598259925842,39.52,40
136.3692319393158,39.52,40
136.4392876625061,39.52,40
136.50822830200195,39.52,40
136.58224034309387,39.62,40
136.65226769447327,39.62,40
136.72579503059387,39.62,40
136.79566860198975,39.62,40
136.8689022064209,39.62,40
136.93880009651184,39.62,40
137.0085256099701,39.62,40
137.08231472969055,39.73,40
137.15148520469666,39.73,40
137.22548913955688,39.62,40
137.29548835754395,39.73,40
137.3688805103302,39.73,40
137.4387331008911,39.73,40
137.51173448562622,39.73,40
137.58173489570618,39.73,40
137.6517357826233,39.73,40
137.724871635437,39.84,40
137.79494786262512,39.73,40
137.8689091205597,39.84,40
137.93797731399536,39.84,40
138.01194095611572,39.84,40
138.08114647865295,39.84,40
138.15214824676514,39.84,40
138.22521305084229,39.84,40
138.29418325424194,39.84,40
138.36815738677979,39.84,40
138.44217157363892,39.94,40
138.51129913330078,39.84,40
138.58123087882996,39.84,40
138.6511869430542,39.84,40
138.7250370979309,39.94,40
138.79409837722778,39.94,40
138.86849188804626,39.94,40
138.9381320476532,39.94,40
139.01124048233032,39.94,40
139.08038759231567,40.05,40
139.15038800239563,39.94,40
139.2243914604187,39.94,40
139.2943947315216,39.94,40
139.3674795627594,39.94,40
139.43743348121643,40.05,40
139.51163053512573,40.05,40
139.58114671707153,40.05,40
139.65404415130615,40.05,40
139.72382259368896,40.05,40
139.79372429847717,40.05,40
139.86780548095703,40.05,40
139.93668913841248,40.05,40
140.01126766204834,40.05,40
140.0799057483673,40.05,40
140.15440678596497,40.05,40
140.22341465950012,40.05,40
140.29341530799866,40.05,40
140.36752772331238,40.16,40
140.43656253814697,40.05,40
140.51066827774048,40.05,40
140.5806438922882,40.05,40
140.65441489219666,40.16,40
140.72335028648376,40.16,40
140.79368376731873,40.16,40
140.86742973327637,40.16,40
140.93624353408813,40.16,40
141.01080179214478,40.16,40
141.07978296279907,40.16,40
141.1537823677063,40.16,40
141.2227873802185,40.16,40
141.29278421401978,40.16,40
141.3672559261322,40.16,40
141.43625354766846,40.16,40
141.5103850364685,40.05,40
141.5792360305786,40.16,40
141.6530978679657,40.16,40
141.72312712669373,40.16,40
141.79311227798462,40.16,40
141.86610174179077,40.05,40
141.936101436615,40.16,40
142.0101022720337,40.05,40
142.07910323143005,40.05,40
142.1530978679657,40.16,40
142.22310376167297,40.16,40
142.29618167877197,40.16,40
142.37109971046448,40.26,40
142.4361400604248,40.26,40
142.5094108581543,40.26,40
142.57916259765625,40.26,40
142.65297532081604,40.26,40
142.72194051742554,40.26,40
142.7959439754486,40.26,40
142.86595177650452,40.26,40
142.93594241142273,40.26,40
143.00894856452942,40.26,40
143.0789453983307,40.26,40
143.1529426574707,40.26,40
143.22194910049438,40.26,40
143.29594826698303,40.26,40
143.36594986915588,40.26,40
143.43994569778442,40.26,40
143.50894784927368,40.37,40
143.5789475440979,40.26,40
143.6519455909729,40.37,40
143.72194910049438,40.37,40
143.79595136642456,40.37,40
143.86895203590393,40.26,40
143.93694853782654,40.37,40
144.02294993400574,40.37,40
144.0899510383606,40.37,40
144.16394996643066,40.37,40
144.2339551448822,40.37,40
144.30147123336792,40.37,40
144.37047123908997,40.37,40
144.4474742412567,40.48,40
144.53247261047363,40.37,40
144.58447170257568,40.48,40
144.6514790058136,40.37,40
144.76747226715088,40.37,40
144.81547284126282,40.37,40
144.8650724887848,40.37,40
144.93825578689575,40.37,40
145.00838422775269,40.37,40
145.0782494544983,40.37,40
145.15126276016235,40.37,40
145.22125935554504,40.37,40
145.2942600250244,40.37,40
145.36425137519836,40.37,40
145.4382519721985,40.37,40
145.50825214385986,40.37,40
145.57725286483765,40.37,40
145.65125608444214,40.48,40
145.7212610244751,40.37,40
145.79426097869873,40.37,40
145.86425876617432,40.37,40
145.9382622241974,40.37,40
146.00725841522217,40.37,40
146.07725858688354,40.37,40
146.1512575149536,40.37,40
146.22526288032532,40.37,40
146.30729293823242,40.37,40
146.39229273796082,40.37,40
146.46329617500305,40.48,40
146.55229306221008,40.37,40
146.62980914115906,40.37,40
146.7083330154419,40.37,40
146.7763283252716,40.37,40
146.84283924102783,40.37,40
146.9203543663025,40.37,40
147.0018846988678,40.37,40
147.07288146018982,40.48,40
147.14150381088257,40.37,40
147.20350623130798,40.37,40
147.26651263237,40.37,40
147.34204363822937,40.37,40
147.3975682258606,40.37,40
147.45657467842102,40.37,40
147.51909708976746,40.37,40
147.5800964832306,40.37,40
147.65009999275208,40.48,40
147.72014570236206,40.37,40
147.79310393333435,40.37,40
147.86310529708862,40.37,40
147.93709874153137,40.37,40
148.00609850883484,40.37,40
148.08009886741638,40.37,40
148.15010285377502,40.48,40
148.21910285949707,40.37,40
148.2936246395111,40.37,40
148.36262249946594,40.37,40
148.43662238121033,40.37,40
148.50663089752197,40.37,40
148.57962560653687,40.37,40
148.6496388912201,40.37,40
148.719624042511,40.37,40
148.7928946018219,40.37,40
148.8631556034088,40.37,40
148.9361469745636,40.37,40
149.00615096092224,40.37,40
149.0791494846344,40.37,40
149.14914774894714,40.26,40
149.22314596176147,40.37,40
149.29315304756165,40.37,40
149.36215448379517,40.37,40
149.43614983558655,40.26,40
149.50615406036377,40.37,40
149.57914805412292,40.37,40
149.64967012405396,40.26,40
149.72266578674316,40.26,40
149.79267382621765,40.26,40
149.8616759777069,40.26,40
149.9356677532196,40.26,40
150.00567197799683,40.26,40
150.07866954803467,40.26,40
150.14867305755615,40.26,40
150.222669839859,40.26,38
150.29267525672913,40.26,38
150.3426718711853,40.26,38
150.39367294311523,40.26,38
150.44367122650146,40.26,38
150.50067782402039,40.26,38
150.5566725730896,40.26,38
150.6076729297638,40.26,38
150.659672498703,40.26,38
150.70967197418213,40.26,38
150.76619744300842,40.26,38
150.81918859481812,40.26,38
150.86970400810242,40.26,38
150.91870379447937,40.26,38
150.97121572494507,40.26,38
151.03073263168335,40.26,38
151.08173298835754,40.26,38
151.13273572921753,40.26,38
151.21173739433289,40.26,38
151.27674007415771,40.26,38
151.33573389053345,40.26,38
151.39573645591736,40.26,38
151.44573521614075,40.26,38
151.5028727054596,40.26,38
151.55886697769165,40.26,38
151.60986638069153,40.16,38
151.66186785697937,40.26,38
151.71286702156067,40.26,38
151.77886986732483,40.26,38
151.8458743095398,40.16,38
151.9108693599701,40.26,38
