Time (s),Temperature (°C),Send Data
1158.7883970737457,34.27,34
1159.0912704467773,34.27,34
1159.390507221222,34.27,34
1159.693776845932,34.27,34
1159.9928431510925,34.27,34
1160.295515537262,34.27,34
1160.5988047122955,34.27,34
1160.8980231285095,34.27,34
1161.200629234314,34.27,34
1161.4995992183685,34.27,34
1161.8031585216522,34.37,34
1162.1060409545898,34.37,34
1162.4046595096588,34.37,34
1162.7083213329315,34.27,34
1163.007609128952,34.27,34
1163.3097364902496,34.37,34
1163.6094641685486,34.37,34
1163.9121742248535,34.27,34
1164.2151606082916,34.27,34
1164.5149471759796,34.27,34
1164.8177633285522,34.27,34
1165.1166830062866,34.27,34
1165.4197466373444,34.27,34
1165.722778558731,34.27,34
1166.0219192504883,34.27,34
1166.3253383636475,34.27,34
1166.6241817474365,34.18,34
1166.9273257255554,34.27,34
1167.2306809425354,34.37,34
1167.5293288230896,34.27,34
1167.8327310085297,34.37,34
1168.131772518158,34.27,34
1168.4349052906036,34.27,34
1168.733479499817,34.18,34
1169.0366749763489,34.27,34
1169.339490890503,34.18,34
1169.6397483348846,34.18,34
1169.9423019886017,34.18,34
1170.2404701709747,34.18,34
1170.544463634491,34.18,34
1170.8476948738098,34.18,34
1171.1467354297638,34.18,34
1171.4497125148773,34.18,34
1171.7484304904938,34.18,34
1172.0515038967133,34.18,36
1172.354736328125,34.18,36
1172.654069185257,34.18,36
1172.9570410251617,34.18,36
1173.256114244461,34.18,36
1173.5583901405334,34.18,36
1173.8584277629852,34.27,36
1174.1608438491821,34.18,36
1174.464147567749,34.18,36
1174.7631809711456,34.18,36
1175.0667271614075,34.18,36
1175.365814447403,34.18,36
1175.668915271759,34.18,36
1175.9710931777954,34.18,36
1176.2713108062744,34.18,36
1176.5733075141907,34.18,36
1176.872307062149,34.18,36
1177.175304889679,34.18,36
1177.475307226181,34.18,36
1177.7783091068268,34.18,36
1178.0813105106354,34.18,36
1178.3803091049194,34.27,36
1178.6833090782166,34.18,36
1178.9823071956635,34.18,36
1179.2853090763092,34.27,36
1179.588309288025,34.27,36
1179.8873097896576,34.18,36
1180.1903114318848,34.37,36
1180.4898571968079,34.37,36
1180.7924027442932,34.37,36
1181.0954327583313,34.27,36
1181.394947528839,34.27,36
1181.6979475021362,34.27,36
1181.9975209236145,34.27,36
1182.300521850586,34.37,36
1182.5995221138,34.27,36
1182.902522802353,34.37,36
1183.2055485248566,34.37,36
1183.5045833587646,34.37,36
1183.807133436203,34.37,36
1184.1066479682922,34.37,36
1184.4096465110779,34.47,36
1184.712647676468,34.47,36
1185.011647939682,34.47,36
1185.3146541118622,34.56,36
1185.6136481761932,34.47,36
1185.9166479110718,34.47,36
1186.2162036895752,34.56,36
1186.5192811489105,34.47,36
1186.8217942714691,34.56,36
1187.1217935085297,34.56,36
1187.4247963428497,34.66,36
1187.7238521575928,34.56,36
1188.0265538692474,34.56,36
1188.330221414566,34.56,36
1188.6288435459137,34.66,36
1188.9312946796417,34.66,36
1189.2312881946564,34.66,36
1189.5335321426392,34.66,36
1189.833523273468,34.66,36
1190.1363983154297,34.66,36
1190.438860654831,34.76,36
1190.7383284568787,34.76,36
1191.041533946991,34.76,36
1191.3408374786377,34.76,36
1191.6439850330353,34.76,36
1191.9471938610077,34.76,36
1192.2453742027283,34.86,36
1192.5489153862,34.86,36
1192.847900390625,34.86,36
1193.151535987854,34.86,36
1193.4497702121735,34.86,36
1193.7536997795105,35.05,36
1194.0563929080963,34.95,36
1194.3555109500885,34.95,36
1194.658527135849,34.95,36
1194.9577932357788,34.95,36
1195.2604367733002,35.05,36
1195.5633161067963,35.05,36
1195.86243724823,35.05,36
1196.1654453277588,35.05,36
1196.4645805358887,35.05,36
1196.7684671878815,35.15,36
1197.0710020065308,35.05,36
1197.3700919151306,35.15,36
1197.673265695572,35.25,36
1197.972410440445,35.15,36
1198.2752449512482,35.15,36
1198.5740504264832,35.15,36
1198.8773996829987,35.15,36
1199.1803531646729,35.25,36
1199.4791629314423,35.25,36
1199.7834265232086,35.25,36
1200.0816836357117,35.25,36
1200.3850464820862,35.25,36
1200.6880774497986,35.25,36
1200.987161397934,35.34,36
1201.2902495861053,35.34,36
1201.5892643928528,35.34,36
1201.892255306244,35.34,36
1202.1909112930298,35.34,36
1202.4939122200012,35.44,36
1202.7974271774292,35.44,36
1203.097232580185,35.44,36
1203.4001319408417,35.44,36
1203.6992189884186,35.54,36
1204.002182006836,35.54,36
1204.3050820827484,35.54,36
1204.6040713787079,35.54,36
1204.9072930812836,35.64,36
1205.2064759731293,35.54,36
1205.5090651512146,35.54,36
1205.8124134540558,35.54,36
1206.1116070747375,35.64,36
1206.4141533374786,35.64,36
1206.7130799293518,35.64,36
1207.0165560245514,35.74,36
1207.3159549236298,35.64,36
1207.619018793106,35.74,36
1207.921709537506,35.74,36
1208.220700263977,35.74,36
1208.5241210460663,35.74,36
1208.823627948761,35.84,36
1209.1265561580658,35.84,36
1209.4292752742767,35.74,36
1209.728218793869,35.84,36
1210.0318117141724,35.84,36
1210.3310480117798,35.84,36
1210.633056640625,35.94,36
1210.9328632354736,35.84,36
1211.2357232570648,35.84,36
1211.538066625595,35.84,36
1211.8382542133331,35.94,36
1212.1407933235168,35.94,36
1212.439867258072,35.84,36
1212.7433304786682,35.94,36
1213.0462274551392,35.94,36
1213.345558166504,35.94,36
1213.6485619544983,35.94,36
1213.9478297233582,35.94,36
1214.2508778572083,35.94,36
1214.5532710552216,36.04,36
1214.8529987335205,36.04,36
1215.1559631824493,35.94,36
1215.4550042152405,36.04,36
1215.758335351944,36.04,36
1216.0569894313812,36.04,36
1216.3601586818695,35.94,36
1216.6636679172516,36.14,36
1216.9621877670288,36.14,36
1217.2652599811554,36.14,36
1217.5638844966888,36.04,36
1217.8675706386566,36.04,36
1218.1702725887299,36.14,36
1218.469871044159,36.04,36
1218.7732553482056,36.14,36
1219.0721316337585,36.04,36
1219.3743653297424,36.14,36
1219.6773331165314,36.14,36
1219.977399110794,36.14,36
1220.2800822257996,36.14,36
1220.5791952610016,36.14,36
1220.882520198822,36.14,36
1221.181048631668,36.14,36
1221.4844567775726,36.14,36
1221.7880566120148,36.14,36
1222.0863354206085,36.14,36
1222.3897213935852,36.24,36
1222.688931465149,36.14,36
1222.9918630123138,36.14,36
1223.2948732376099,36.14,36
1223.5936822891235,36.14,36
1223.896894454956,36.14,36
1224.196543931961,36.14,36
1224.49898147583,36.24,36
1224.7981624603271,36.24,36
1225.1018602848053,36.24,36
1225.4047846794128,36.24,36
1225.7039062976837,36.24,36
1226.0065290927887,36.24,36
1226.3062508106232,36.24,36
1226.608583688736,36.24,36
1226.9120485782623,36.24,36
1227.210435628891,36.34,36
1227.5142450332642,36.24,36
1227.8129801750183,36.24,36
1228.1165084838867,36.24,36
1228.4156143665314,36.34,36
1228.7183628082275,36.24,36
1229.0213446617126,36.24,36
1229.3199174404144,36.34,36
1229.6236310005188,36.24,36
1229.9226853847504,36.34,36
1230.2261998653412,36.24,36
1230.5289952754974,36.34,36
1230.827317237854,36.24,36
1231.1309051513672,36.24,36
